author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Hassan G.,The University of Western Australia,Perth,Australia,2016-12-01,A comparative study of techniques of distant reconstruction of displacement and strain fields using the DISTRESS simulator,-31.9558933,115.8605855,15
Ng J.,The Fu Foundation School of Engineering and Applied Science,New York,United States,2016-12-09,Extracellular matrix components and culture regimen selectively regulate cartilage formation by self-assembling human mesenchymal stem cells in vitro and in vivo,40.7127281,-74.0060152,0
Moreno A.T.,Technische Universität München,Munich,Germany,2016-12-01,Modification of the Highway Capacity Manual two-lane highway analysis procedure for Spanish conditions,48.1371079,11.5753822,2
Peng Y.,Lanzhou University,Lanzhou,China,2016-12-01,Ice-Bentonite powder mixing method to improve the homogeneity of compacted bentonite in an initial sample preparation stage,36.474436,103.733224,1
Zheng Y.,Tsinghua University,Beijing,China,2016-12-01,Recording frequency optimization for massive battery data storage in battery management systems,40.190632,116.412144,1
de Araujo F.C.,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,2016-12-01,Erratum: WITHDRAWN: Boundary-integral-based process for calculating stiffness matrices of space frame elements with axially varying cross section (Engineering Analysis with Boundary Elements (2016) 73 (208–214)(S0955799716302843)(10.1016/j.enganabound.2016.09.012)),-20.385527,-43.5035214,9
Arvanitakis E.,National Technical University of Athens (NTUA),Athens,Greece,2016-12-14,Social analytics in an enterprise context: From manufacturing to software development,37.9755648,23.7348324,2
Azarov I.,University of Pittsburgh Medical Center,Pittsburgh,United States,2016-12-07,Five-coordinate H64Q neuroglobin as a ligand-trap antidote for carbon monoxide poisoning,40.4416941,-79.9900861,0
Lin Y.C.,National Taipei University of Technology,Taipei,Taiwan,2016-12-01,Developing a BIM-WSN based Safety System in Underground Construction Site,25.0375198,121.5636796,1
Huang C.,University of Illinois at Chicago,Chicago,United States,2016-12-01,Exosomes as biomimetic tools for stem cell differentiation: Applications in dental pulp tissue regeneration,41.8755616,-87.6244212,0
Sarmadi S.,Persian Gulf University,Bushehr,Iran,2016-12-29,A new approach in single Image Super Resolution,28.8936645,51.3204877,2
Zhang Y.,Huaqiao University,Quanzhou,China,2016-12-20,Bending resistance analysis and multi-objective optimization design of foam filled thin-walled structure,25.1901863,118.338717,1
Yang S.,Hohai University,Nanjing,China,2016-12-10,A general method for geometric morphological analysis of complex blocks using Boolean operations,32.0438284,118.7788631,1
Gao H.,Harbin Institute of Technology,Harbin,China,2016-12-05,Design of virtual integrated analyze test system for steering engine based on IOT,45.7593633,126.6276177,1
Coombes M.A.,Oxford Social Sciences Division,Oxford,United Kingdom,2016-12-01,"Biogeomorphology: diverse, integrative and useful",51.7520131,-1.2578499,2
Gani P.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-07,The potential of biodiesel production from Botryococcus sp. biomass after phycoremediation of domestic and industrial wastewater,1.933333,103.0,8
Bahrami N.,Sanchez Oil and Gas,Houston,United States,2016-12-01,"Well test, rate transient analysis and reservoir simulation for characterizing multi-fractured unconventional oil and gas reservoirs",29.7589382,-95.3676974,0
Ratni B.,CNRS Centre National de la Recherche Scientifique,Paris,France,2016-12-05,Metasurfaces for antennas and sensors,48.8588897,2.3200410217200766,2
Jia N.,Southeast University,Nanjing,China,2016-12-09,Study on the characteristics of AC/DC hybrid system under UHVDC hierarchical connection mode,32.0438284,118.7788631,1
Fang Z.,Sinopec,Beijing,China,2016-12-28,"Formation and evolution of normal pressure shale gas reservoir in Wulong Syncline, Southeast Chongqing, China",40.190632,116.412144,1
Maurer S.,Technische Universität Dortmund,Dortmund,Germany,2016-12-16,Interrogating Key Positions of Size-Reduced TALE Repeats Reveals a Programmable Sensor of 5-Carboxylcytosine,51.5142273,7.4652789,2
Lu S.,Shanghai Key Laboratory of Aerospace Intelligent Control Technology,Shanghai,China,2016-12-01,Security approaching method for debris capture based on artificial potential function,31.2312707,121.4700152,1
Omidshafiei S.,Massachusetts Institute of Technology,Cambridge,United States,2016-12-01,Measurable Augmented Reality for Prototyping Cyberphysical Systems: A Robotics Platform to Aid the Hardware Prototyping and Performance Testing of Algorithms,42.3656347,-71.1040018,0
Baili H.,Laboratoire des Signaux et Systèmes,Gif-sur-Yvette,France,2016-12-01,Chaos Propagation in Games of Control for Energy-Efficient Wireless Communications,48.7018823,2.134529,2
Ki Y.,Traffic Science Institute,Seoul,South Korea,2016-12-28,An efficient failure detection algorithm for CCTV and Roadside Equipment (RSE),37.5666791,126.9782914,1
Chen P.,Nuclear Power Institute of China,Beijing,China,2016-12-15,Study of CF3 fuel assembly major irradiation performance in pile,40.190632,116.412144,1
Matizamhuka W.R.,Vaal University of Technology,Vanderbijlpark,South Africa,2016-12-01,Spark plasma sintering (SPS) - An advanced sintering technique for structural nanocomposite materials,-26.706891,27.836271,11
Shen M.,State Key Laboratory for Corrosion and Protection Shenyang,Shenyang,China,2016-12-07,A general strategy for the ultrafast surface modification of metals,41.8026095,123.4279105,1
Yuan F.Q.,UiT Norges Arktiske Universitet,Tromso,Norway,2016-12-27,Safety measurement for the road transport in northern Norway in wintertime,69.6516345,18.9558585,-1
Zhang C.,Sinopec,Beijing,China,2016-12-01,"Key technologies for well completion and commissioning of ultra-deep sour gas reservoirs in the Yuanba Gasfield, Sichuan Basin",40.190632,116.412144,1
Huvanandana J.,Faculty of Engineering,Sydney,Australia,2016-12-12,Logistic regression models for predicting intraventricular haemorrhage in preterm infants using respiratory and blood pressure signals,-33.8698439,151.2082848,4
Sriharee G.,King Mongkut's University of Technology North Bangkok,Bangkok,Thailand,2016-12-30,Multiple aspect ranking for researcher expertise finding,13.7524938,100.4935089,8
Xiao Z.,Shanghai Research Institute of Fragrance and Flavor Industry,Shanghai,China,2016-12-01,Study on the application and preparation of aroma nanomaterials,31.2312707,121.4700152,1
López-Fernández J.J.,Universidad Autónoma de Madrid,Madrid,Spain,2016-12-01,Combining unit and specification-based testing for meta-model validation and verification,40.4167047,-3.7035825,2
Balakrishnan V.,MIT School of Engineering,Cambridge,United States,2016-12-27,Real-Time Imaging of Self-Organization and Mechanical Competition in Carbon Nanotube Forest Growth,42.3656347,-71.1040018,0
Schievelbein G.,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,2016-12-08,Fuzzy control methodology for continuous passive motion equipment,-30.0324999,-51.2303767,9
Elangovan G.,University College of Engineering,Nagapattinam,India,2016-12-01,Handling of Uncertainties in Attributing Thermoshock in Fibrous Concrete Strength: A Probabilistic Approach,10.60262025,79.7619347994777,3
Horiguchi N.,Japan Atomic Energy Agency,Kashiwa,Japan,2016-12-15,Numerical simulation of two-phase flow behavior in Venturi scrubber by interface tracking method,35.8676218,139.9756876,1
Buenstorf G.,Universität Kassel,Kassel,Germany,2016-12-01,"Non-compete clauses, employee effort and spin-off entrepreneurship: A laboratory experiment",51.3157833,9.4978479,2
Raji P.S.,College of Engineering Trivandrum,Thiruvananthapuram,India,2016-12-01,RDF approach on social network analysis,8.4882267,76.947551,3
Chai L.,China Jiliang University,Hangzhou,China,2016-12-05,Recent research progress in perovskite solar cells,30.2489634,120.2052342,1
Buse E.E.,Cardiac Regenerative Surgery Research Laboratories of The Ward Family Heart Center,Kansas City,United States,2016-12-01,Pulse Duplicator Hydrodynamic Testing of Bioengineered Biological Heart Valves,39.100105,-94.5781416,0
Lico C.,"Ente Per Le Nuove Tecnologie, l'Energia e l'Ambiente",Rome,Italy,2016-12-01,A biodistribution study of two differently shaped plant virus nanoparticles reveals new peculiar traits,41.8933203,12.4829321,2
Yanaka M.,East Nippon Expressway Company Limited,Tokyo,Japan,2016-12-01,Reliability-based and life-cycle cost-oriented design recommendations for prestressed concrete bridge girders,35.6768601,139.7638947,1
Chen Z.,Shenzhen Second People's Hospital,Shenzhen,China,2016-12-01,Recent development on synthetic biological devices treating bladder cancer,22.5445741,114.0545429,1
Ho Y.,National Chung Cheng University,Min-Hsiung,Taiwan,2016-12-16,Automatic Brain Extraction for T1-Weighted Magnetic Resonance Images Using Region Growing,23.5552283,120.4316823,1
Gulliksson R.,Chalmers University of Technology,Gothenburg,Sweden,2016-12-05,A Domain-Specific Language for Normative Texts with Timing Constraints,57.7072326,11.9670171,2
Liang X.,Shenyang Aerospace University,Shenyang,China,2016-12-01,Rapid design and optimization of airfoil based on improved genetic algorithm,41.8026095,123.4279105,1
Gondegaon S.,"National Institute of Technology, Warangal",Warangal,India,2016-12-01,Static structural and modal analysis using isogeometric analysis,17.9820644,79.5970954,3
Li D.,State Key Laboratory of Hybrid Rice,Wuhan,China,2016-12-01,Co-transfer of TALENs construct targeted for chloroplast genome and chloroplast transformation vector into rice using particle bombardment,30.5951051,114.2999353,1
Maier V.,Universitatea Tehnica din Cluj-Napoca,Cluj Napoca,Romania,2016-12-09,Additional indicators for short time overvoltages and voltage impulses,46.769379,23.5899542,2
Bobb K.,Georgia Institute of Technology,Atlanta,United States,2016-12-12,"Access, power, and the framework of a CS education ecosystem",33.7489924,-84.3902644,0
Izzatie N.I.,Universiti Malaysia Perlis,Arau,Malaysia,2016-12-07,Co-pyrolysis of rice straw and polypropylene using fixed-bed pyrolyzer,6.4307281,100.2718795,8
Poznic M.,"Faculteit Techniek, Bestuur en Management, TU Delft",Delft,Netherlands,2016-12-01,Modeling Organs with Organs on Chips: Scientific Representation and Engineering Design as Modeling Relations,52.0114017,4.35839,2
Winnacker M.,Technische Universität München,Munich,Germany,2016-12-14,"Poly(ester amide)s: Recent insights into synthesis, stability and biomedical applications",48.1371079,11.5753822,2
Liu Y.,Southwest Jiaotong University,Chengdu,China,2016-12-01,On the constitutive parameter values of collapsible loess based on the duncan-chang model,30.6598628,104.0633717,1
Meng Q.,Hefei National Laboratory for Physical Sciences at the Microscale,Hefei,China,2016-12-07,Fabricating two-dimensional plasmonic photonic crystals for the modulation of nanocavity plasmon mode,31.8665676,117.281428,1
Moradi M.,Isfahan University of Technology,Isfahan,Iran,2016-12-29,A centralized reinforcement learning method for multi-agent job scheduling in Grid,32.6707877,51.6650002,2
Han Q.,Chongqing University,Chongqing,China,2016-12-22,A large vehicle first clustering method based road section risk level estimation,30.05518,107.8748712,1
Varitis E.,University of Western Macedonia,Kozani,Greece,2016-12-01,A Reverse Engineering method for 3d parametric modeling of geometries based on processing of laser scanning data and a sweep technique,40.3007259,21.7883119,2
Zhu Y.,Southeast University,Nanjing,China,2016-12-14,Research on marine inertial/PLBL/polarized-light integrated navigation algorithm,32.0438284,118.7788631,1
Lai B.Q.,Sun Yat-Sen University,Guangzhou,China,2016-12-01,Transplantation of tissue engineering neural network and formation of neuronal relay into the transected rat spinal cord,23.1301964,113.2592945,1
Huang X.,China Academy of Building Research,Beijing,China,2016-12-10,Experimental investigation of multi-layered laminated glass beams under in-plane bending,40.190632,116.412144,1
Guzman E.,Universität Zürich,Zurich,Switzerland,2016-12-02,A Needle in a Haystack: What Do Twitter Users Say about Software?,47.3744489,8.5410422,2
Dutta S.,Indian Institute of Technology Delhi,New Delhi,India,2016-12-22,Exploiting the recognition code for elucidating the mechanism of zinc finger protein-DNA interactions,28.64308585,77.21926705734865,3
Xin Y.,Shanghai Jiao Tong University School of Medicine,Shanghai,China,2016-12-01,Analysis of multiple types of human cells subsequent to bioprinting with electrospraying technology,31.2312707,121.4700152,1
Campbell V.E.,Institut de Chimie Moléculaire et des Matériaux d'Orsay,Orsay,France,2016-12-08,Engineering the magnetic coupling and anisotropy at the molecule-magnetic surface interface in molecular spintronic devices,48.699184,2.187457,2
Cui G.,China University of Petroleum (East China),Qingdao,China,2016-12-01,Geothermal exploitation from depleted high temperature gas reservoirs via recycling supercritical CO<inf>2</inf>: Heat mining rate and salt precipitation effects,36.0637967,120.3192081,1
Breskovic D.,Ericsson Nikola Tesla d d,Zagreb,Croatia,2016-12-05,Real options analysis for HetNet and WLAN based FiWi access networks deployment,45.8130967,15.9772795,2
Shi W.,University of Science and Technology of China,Hefei,China,2016-12-10,Primary analysis of radiation damage on first wall and the outboard blanket on equatorial plane for CFETR,31.8665676,117.281428,1
Westhauser F.,Universitätsklinikum Heidelberg,Heidelberg,Germany,2016-12-01,Bone formation of human mesenchymal stem cells harvested from reaming debris is stimulated by low-dose bone morphogenetic protein-7 application in vivo,49.4093582,8.694724,2
